2018;3;20;31490;31490.5;2518;18;3.000;3.000;0.333;0.333;1.333;0.333;2.000;1.333;15;15;2;2;5;2;7;5;7;0;68.8;68.2;2
2018;3;21;31491;31491.5;2518;19;1.000;2.000;0.667;0.000;0.333;0.333;2.000;1.000;4;7;3;0;2;2;7;4;4;0;69.3;68.8;2
2018;3;22;31492;31492.5;2518;20;1.000;2.000;0.333;0.333;0.667;1.667;2.667;3.000;4;7;2;2;3;6;12;15;6;0;68.5;68.0;2
2018;3;23;31493;31493.5;2518;21;4.000;3.000;1.333;3.000;2.000;1.667;3.667;3.667;27;15;5;15;7;6;22;22;15;0;68.1;67.7;2
2018;3;24;31494;31494.5;2518;22;2.000;2.000;1.333;2.000;1.667;2.000;2.333;2.667;7;7;5;7;6;7;9;12;8;0;67.6;67.2;2
2018;3;25;31495;31495.5;2518;23;3.333;3.667;3.000;3.333;2.000;2.667;2.333;4.000;18;22;15;18;7;12;9;27;16;0;68.3;68.0;2
2018;3;26;31496;31496.5;2518;24;2.667;3.000;2.667;2.000;1.333;2.333;2.667;2.333;12;15;12;7;5;9;12;9;10;0;67.8;67.5;2
2018;3;27;31497;31497.5;2518;25;2.667;3.000;2.000;2.000;2.333;1.333;0.333;0.667;12;15;7;7;9;5;2;3;8;0;68.3;68.0;2
2018;3;28;31498;31498.5;2518;26;0.667;0.333;0.667;0.000;0.333;0.000;0.333;0.333;3;2;3;0;2;0;2;2;2;0;68.6;68.3;2
2018;3;29;31499;31499.5;2518;27;0.000;0.000;0.667;1.667;1.000;1.667;0.667;1.000;0;0;3;6;4;6;3;4;3;0;69.0;68.8;2
2018;3;30;31500;31500.5;2519;1;1.333;2.333;0.667;1.000;1.333;0.667;0.667;0.667;5;9;3;4;5;3;3;3;4;12;68.8;68.6;2
2018;3;31;31501;31501.5;2519;2;2.667;1.667;1.333;1.333;1.333;1.667;0.667;0.667;12;6;5;5;5;6;3;3;6;13;69.0;68.9;2
2018;4;1;31502;31502.5;2519;3;1.333;1.000;1.000;1.333;1.000;1.333;1.000;1.000;5;4;4;5;4;5;4;4;4;11;69.0;68.9;2
